pmid	query	search_type	page	covid
30940614	Evans syndrome	relevance	2	False
34277157	Evans syndrome	relevance	2	False
34592758	Evans syndrome	relevance	2	False
35050333	Evans syndrome	relevance	2	False
34896007	Evans syndrome	relevance	2	True
24157305	Evans syndrome	relevance	2	False
31356100	Evans syndrome	relevance	2	False
34887288	Evans syndrome	relevance	2	False
35310349	Felodipine	pubdate_desc	1	False
35605926	Felodipine	pubdate_desc	1	False
35607547	Felodipine	pubdate_desc	1	False
35248545	Felodipine	pubdate_desc	1	False
35386014	Felodipine	pubdate_desc	1	False
34995408	Felodipine	pubdate_desc	1	False
35314906	Felodipine	pubdate_desc	1	False
35295329	Felodipine	pubdate_desc	1	False
34979803	Felodipine	pubdate_desc	1	False
34325637	Felodipine	pubdate_desc	1	False
31194320	Felodipine	pubdate_desc	2	
34779110	Felodipine	pubdate_desc	2	False
34613730	Felodipine	pubdate_desc	2	False
34419602	Felodipine	pubdate_desc	2	False
34303675	Felodipine	pubdate_desc	2	False
34498840	Felodipine	pubdate_desc	2	True
34325003	Felodipine	pubdate_desc	2	False
34218511	Felodipine	pubdate_desc	2	False
34119671	Felodipine	pubdate_desc	2	False
34379976	Felodipine	pubdate_desc	2	False
1782737	Felodipine	relevance	1	False
23124462	Felodipine	relevance	1	False
1693736	Felodipine	relevance	1	False
32040088	Felodipine	relevance	1	False
1763537	Felodipine	relevance	1	False
16114982	Felodipine	relevance	1	False
10718104	Felodipine	relevance	1	False
1382018	Felodipine	relevance	1	False
34119671	Felodipine	relevance	1	False
29204927	Felodipine	relevance	1	False
32787680	Felodipine	relevance	2	False
1392220	Felodipine	relevance	2	False
25973793	Felodipine	relevance	2	False
8458109	Felodipine	relevance	2	False
1693735	Felodipine	relevance	2	False
1949959	Felodipine	relevance	2	False
29107791	Felodipine	relevance	2	False
8458178	Felodipine	relevance	2	False
32529303	Felodipine	relevance	2	False
9675532	Felodipine	relevance	2	False
34561394	Fibromyalgia	pubdate_desc	1	False
35579545	Fibromyalgia	pubdate_desc	1	False
35356859	Fibromyalgia	pubdate_desc	1	False
35318057	Fibromyalgia	pubdate_desc	1	True
35415812	Fibromyalgia	pubdate_desc	1	True
35353202	Fibromyalgia	pubdate_desc	1	False
35240562	Fibromyalgia	pubdate_desc	1	False
34125252	Fibromyalgia	pubdate_desc	1	False
33840234	Fibromyalgia	pubdate_desc	1	False
33280616	Fibromyalgia	pubdate_desc	1	False
35604435	Fibromyalgia	pubdate_desc	2	False
35596551	Fibromyalgia	pubdate_desc	2	True
35596576	Fibromyalgia	pubdate_desc	2	False
35590317	Fibromyalgia	pubdate_desc	2	True
35588150	Fibromyalgia	pubdate_desc	2	False
35587745	Fibromyalgia	pubdate_desc	2	False
35587528	Fibromyalgia	pubdate_desc	2	False
35587278	Fibromyalgia	pubdate_desc	2	False
35587171	Fibromyalgia	pubdate_desc	2	False
35593338	Fibromyalgia	pubdate_desc	2	False
24737367	Fibromyalgia	relevance	1	False
32120395	Fibromyalgia	relevance	1	False
26922414	Fibromyalgia	relevance	1	False
33024295	Fibromyalgia	relevance	1	False
33114203	Fibromyalgia	relevance	1	False
24365316	Fibromyalgia	relevance	1	False
32279983	Fibromyalgia	relevance	1	False
30486733	Fibromyalgia	relevance	1	False
34169373	Fibromyalgia	relevance	1	False
34635301	Fibromyalgia	relevance	1	False
30721490	Fibromyalgia	relevance	2	False
26488355	Fibromyalgia	relevance	2	False
25769552	Fibromyalgia	relevance	2	False
24566297	Fibromyalgia	relevance	2	False
32192466	Fibromyalgia	relevance	2	False
30663833	Fibromyalgia	relevance	2	False
33589103	Fibromyalgia	relevance	2	False
17976867	Fibromyalgia	relevance	2	False
11386124	Fibromyalgia	relevance	2	False
15067531	Fibromyalgia	relevance	2	False
35026177	Flowmeters	pubdate_desc	1	False
35551673	Flowmeters	pubdate_desc	1	False
35279524	Flowmeters	pubdate_desc	1	False
35080131	Flowmeters	pubdate_desc	1	False
35573013	Flowmeters	pubdate_desc	1	False
35590842	Flowmeters	pubdate_desc	1	False
35439986	Flowmeters	pubdate_desc	1	False
35408432	Flowmeters	pubdate_desc	1	False
35489926	Flowmeters	pubdate_desc	1	False
34281708	Flowmeters	pubdate_desc	1	False
35225288	Flowmeters	pubdate_desc	2	False
33866679	Flowmeters	pubdate_desc	2	False
34385268	Flowmeters	pubdate_desc	2	False
35302237	Flowmeters	pubdate_desc	2	False
35309989	Flowmeters	pubdate_desc	2	False
35228636	Flowmeters	pubdate_desc	2	False
35173261	Flowmeters	pubdate_desc	2	False
35167127	Flowmeters	pubdate_desc	2	False
35184944	Flowmeters	pubdate_desc	2	False
34173164	Flowmeters	pubdate_desc	2	False
5333809	Flowmeters	relevance	1	False
34309005	Flowmeters	relevance	1	False
16782156	Flowmeters	relevance	1	False
33919320	Flowmeters	relevance	1	False
28038789	Flowmeters	relevance	1	False
3161410	Flowmeters	relevance	1	False
10520381	Flowmeters	relevance	1	False
20031439	Flowmeters	relevance	1	False
5045212	Flowmeters	relevance	1	False
30691238	Flowmeters	relevance	1	False
28751133	Flowmeters	relevance	2	False
33172088	Flowmeters	relevance	2	False
9726749	Flowmeters	relevance	2	False
29268956	Flowmeters	relevance	2	False
35590842	Flowmeters	relevance	2	False
31192237	Flowmeters	relevance	2	False
34450811	Flowmeters	relevance	2	False
9952164	Flowmeters	relevance	2	False
4684866	Flowmeters	relevance	2	False
6445740	Flowmeters	relevance	2	False
34986740	Francisella tularensis	pubdate_desc	1	False
35475633	Francisella tularensis	pubdate_desc	1	False
28613655	Francisella tularensis	pubdate_desc	1	
35507235	Francisella tularensis	pubdate_desc	1	False
35529481	Francisella tularensis	pubdate_desc	1	False
35338968	Francisella tularensis	pubdate_desc	1	False
35448968	Francisella tularensis	pubdate_desc	1	False
35480341	Francisella tularensis	pubdate_desc	1	False
35417099	Francisella tularensis	pubdate_desc	1	False
35410288	Francisella tularensis	pubdate_desc	1	False
35149529	Francisella tularensis	pubdate_desc	2	False
35318921	Francisella tularensis	pubdate_desc	2	False
35245369	Francisella tularensis	pubdate_desc	2	False
35228156	Francisella tularensis	pubdate_desc	2	False
34985724	Francisella tularensis	pubdate_desc	2	False
34966137	Francisella tularensis	pubdate_desc	2	False
35352900	Francisella tularensis	pubdate_desc	2	False
35275912	Francisella tularensis	pubdate_desc	2	False
35149415	Francisella tularensis	pubdate_desc	2	False
34990926	Francisella tularensis	pubdate_desc	2	False
16704343	Francisella tularensis	relevance	1	False
26779445	Francisella tularensis	relevance	1	False
32051235	Francisella tularensis	relevance	1	False
30109216	Francisella tularensis	relevance	1	False
17316369	Francisella tularensis	relevance	1	False
28421167	Francisella tularensis	relevance	1	False
31941692	Francisella tularensis	relevance	1	False
17435122	Francisella tularensis	relevance	1	False
8861025	Francisella tularensis	relevance	1	False
24660164	Francisella tularensis	relevance	1	False
24639953	Francisella tularensis	relevance	2	False
17395730	Francisella tularensis	relevance	2	False
16356719	Francisella tularensis	relevance	2	False
25413334	Francisella tularensis	relevance	2	False
24427743	Francisella tularensis	relevance	2	False
17561575	Francisella tularensis	relevance	2	False
32050874	Francisella tularensis	relevance	2	False
18628490	Francisella tularensis	relevance	2	False
32213160	Francisella tularensis	relevance	2	False
19659427	Francisella tularensis	relevance	2	False
35466006	GABAergic Neurons 	pubdate_desc	1	False
35134251	GABAergic Neurons 	pubdate_desc	1	False
35259414	GABAergic Neurons 	pubdate_desc	1	False
35346832	GABAergic Neurons 	pubdate_desc	1	False
35579602	GABAergic Neurons 	pubdate_desc	1	False
35513229	GABAergic Neurons 	pubdate_desc	1	False
35358499	GABAergic Neurons 	pubdate_desc	1	False
35301029	GABAergic Neurons 	pubdate_desc	1	False
35526456	GABAergic Neurons 	pubdate_desc	1	False
35601692	GABAergic Neurons 	pubdate_desc	1	False
34628661	GABAergic Neurons 	pubdate_desc	2	False
35164969	GABAergic Neurons 	pubdate_desc	2	False
35219855	GABAergic Neurons 	pubdate_desc	2	False
34919273	GABAergic Neurons 	pubdate_desc	2	False
35347633	GABAergic Neurons 	pubdate_desc	2	False
35301086	GABAergic Neurons 	pubdate_desc	2	False
35199098	GABAergic Neurons 	pubdate_desc	2	False
35189258	GABAergic Neurons 	pubdate_desc	2	False
35152448	GABAergic Neurons 	pubdate_desc	2	False
35119605	GABAergic Neurons 	pubdate_desc	2	False
28504679	GABAergic Neurons 	relevance	1	False
31222186	GABAergic Neurons 	relevance	1	False
30359598	GABAergic Neurons 	relevance	1	False
30173207	GABAergic Neurons 	relevance	1	False
34182088	GABAergic Neurons 	relevance	1	False
31127258	GABAergic Neurons 	relevance	1	False
32747763	GABAergic Neurons 	relevance	1	False
34259824	GABAergic Neurons 	relevance	1	False
27083772	GABAergic Neurons 	relevance	1	False
33594012	GABAergic Neurons 	relevance	1	False
33186530	GABAergic Neurons 	relevance	2	False
33687961	GABAergic Neurons 	relevance	2	False
34366798	GABAergic Neurons 	relevance	2	False
25082707	GABAergic Neurons 	relevance	2	False
31277860	GABAergic Neurons 	relevance	2	False
23394773	GABAergic Neurons 	relevance	2	False
33421491	GABAergic Neurons 	relevance	2	False
32916145	GABAergic Neurons 	relevance	2	False
34764308	GABAergic Neurons 	relevance	2	False
33404500	GABAergic Neurons 	relevance	2	False
35391540	Gastric Balloon	pubdate_desc	1	False
34860458	Gastric Balloon	pubdate_desc	1	False
35604348	Gastric Balloon	pubdate_desc	1	False
35576095	Gastric Balloon	pubdate_desc	1	False
35571481	Gastric Balloon	pubdate_desc	1	False
35571609	Gastric Balloon	pubdate_desc	1	False
35532577	Gastric Balloon	pubdate_desc	1	False
35585900	Gastric Balloon	pubdate_desc	1	False
35290611	Gastric Balloon	pubdate_desc	1	False
35277793	Gastric Balloon	pubdate_desc	1	False
35468258	Gastric Balloon	pubdate_desc	2	False
35246782	Gastric Balloon	pubdate_desc	2	False
35020042	Gastric Balloon	pubdate_desc	2	False
34958984	Gastric Balloon	pubdate_desc	2	False
34711792	Gastric Balloon	pubdate_desc	2	False
35474043	Gastric Balloon	pubdate_desc	2	False
35475007	Gastric Balloon	pubdate_desc	2	False
35437639	Gastric Balloon	pubdate_desc	2	False
35430734	Gastric Balloon	pubdate_desc	2	False
35410482	Gastric Balloon	pubdate_desc	2	False
29475822	Gastric Balloon	relevance	1	False
33151519	Gastric Balloon	relevance	1	False
26975202	Gastric Balloon	relevance	1	False
23633380	Gastric Balloon	relevance	1	False
32279182	Gastric Balloon	relevance	1	False
31682518	Gastric Balloon	relevance	1	False
33743974	Gastric Balloon	relevance	1	False
32250576	Gastric Balloon	relevance	1	False
33534195	Gastric Balloon	relevance	1	False
26305524	Gastric Balloon	relevance	1	False
32360804	Gastric Balloon	relevance	2	False
31254210	Gastric Balloon	relevance	2	False
34598678	Gastric Balloon	relevance	2	False
33034015	Gastric Balloon	relevance	2	False
34793746	Gastric Balloon	relevance	2	False
30273750	Gastric Balloon	relevance	2	False
27679949	Gastric Balloon	relevance	2	False
30806915	Gastric Balloon	relevance	2	False
32621121	Gastric Balloon	relevance	2	False
35264286	Gastric Balloon	relevance	2	False
35260020	Gefitinib	pubdate_desc	1	False
35147070	Gefitinib	pubdate_desc	1	False
35271909	Gefitinib	pubdate_desc	1	False
35572196	Gefitinib	pubdate_desc	1	False
35445730	Gefitinib	pubdate_desc	1	False
35604486	Gefitinib	pubdate_desc	1	False
35593080	Gefitinib	pubdate_desc	1	False
35590371	Gefitinib	pubdate_desc	1	False
35581622	Gefitinib	pubdate_desc	1	False
35580297	Gefitinib	pubdate_desc	1	False
35551303	Gefitinib	pubdate_desc	2	False
35578244	Gefitinib	pubdate_desc	2	False
35240162	Gefitinib	pubdate_desc	2	False
34707044	Gefitinib	pubdate_desc	2	False
35607306	Gefitinib	pubdate_desc	2	False
35601155	Gefitinib	pubdate_desc	2	False
35562327	Gefitinib	pubdate_desc	2	False
35551173	Gefitinib	pubdate_desc	2	False
35592519	Gefitinib	pubdate_desc	2	False
35563635	Gefitinib	pubdate_desc	2	False
31682542	Gefitinib	relevance	1	False
33332190	Gefitinib	relevance	1	False
32778129	Gefitinib	relevance	1	False
31411950	Gefitinib	relevance	1	False
33056982	Gefitinib	relevance	1	False
34033974	Gefitinib	relevance	1	False
33315519	Gefitinib	relevance	1	False
33331989	Gefitinib	relevance	1	False
33177491	Gefitinib	relevance	1	False
33548356	Gefitinib	relevance	1	False
34474028	Gefitinib	relevance	2	False
31838405	Gefitinib	relevance	2	False
12938261	Gefitinib	relevance	2	False
33012782	Gefitinib	relevance	2	False
34118816	Gefitinib	relevance	2	False
30156984	Gefitinib	relevance	2	False
33414419	Gefitinib	relevance	2	False
12841190	Gefitinib	relevance	2	False
19105704	Gefitinib	relevance	2	False
34334155	Gefitinib	relevance	2	False
35405579	Graves' ophthalmopathy	pubdate_desc	1	False
35088429	Graves' ophthalmopathy	pubdate_desc	1	False
34532987	Graves' ophthalmopathy	pubdate_desc	1	False
33775197	Graves' ophthalmopathy	pubdate_desc	1	False
33579690	Graves' ophthalmopathy	pubdate_desc	1	False
35551579	Graves' ophthalmopathy	pubdate_desc	1	False
35538553	Graves' ophthalmopathy	pubdate_desc	1	False
35563653	Graves' ophthalmopathy	pubdate_desc	1	False
30726036	Graves' ophthalmopathy	pubdate_desc	1	
35566351	Graves' ophthalmopathy	pubdate_desc	1	False
35592782	Graves' ophthalmopathy	pubdate_desc	2	False
35536720	Graves' ophthalmopathy	pubdate_desc	2	False
35502113	Graves' ophthalmopathy	pubdate_desc	2	False
35502063	Graves' ophthalmopathy	pubdate_desc	2	False
35502005	Graves' ophthalmopathy	pubdate_desc	2	False
35488596	Graves' ophthalmopathy	pubdate_desc	2	False
35091101	Graves' ophthalmopathy	pubdate_desc	2	False
34851466	Graves' ophthalmopathy	pubdate_desc	2	False
34812182	Graves' ophthalmopathy	pubdate_desc	2	False
34593713	Graves' ophthalmopathy	pubdate_desc	2	False
20181974	Graves' ophthalmopathy	relevance	1	False
33069387	Graves' ophthalmopathy	relevance	1	False
32041923	Graves' ophthalmopathy	relevance	1	False
30286486	Graves' ophthalmopathy	relevance	1	False
27346786	Graves' ophthalmopathy	relevance	1	False
27059986	Graves' ophthalmopathy	relevance	1	False
32059832	Graves' ophthalmopathy	relevance	1	False
31493854	Graves' ophthalmopathy	relevance	1	False
34787691	Graves' ophthalmopathy	relevance	1	False
26978871	Graves' ophthalmopathy	relevance	1	False
17452966	Graves' ophthalmopathy	relevance	2	False
33329408	Graves' ophthalmopathy	relevance	2	False
22682548	Graves' ophthalmopathy	relevance	2	False
20383481	Graves' ophthalmopathy	relevance	2	False
19848063	Graves' ophthalmopathy	relevance	2	False
22632372	Graves' ophthalmopathy	relevance	2	False
30177259	Graves' ophthalmopathy	relevance	2	False
27701774	Graves' ophthalmopathy	relevance	2	False
34144800	Graves' ophthalmopathy	relevance	2	False
32702305	Graves' ophthalmopathy	relevance	2	False
35603057	Grid Cells 	pubdate_desc	1	False
35603052	Grid Cells 	pubdate_desc	1	False
35603046	Grid Cells 	pubdate_desc	1	False
35602445	Grid Cells 	pubdate_desc	1	False
35602439	Grid Cells 	pubdate_desc	1	False
34629508	Grid Cells 	pubdate_desc	1	True
35604244	Grid Cells 	pubdate_desc	1	False
35600693	Grid Cells 	pubdate_desc	1	False
35600222	Grid Cells 	pubdate_desc	1	False
35548881	Grid Cells 	pubdate_desc	1	True
35578732	Grid Cells 	pubdate_desc	2	True
35576648	Grid Cells 	pubdate_desc	2	False
35394755	Grid Cells 	pubdate_desc	2	False
35524981	Grid Cells 	pubdate_desc	2	False
35507662	Grid Cells 	pubdate_desc	2	False
35540110	Grid Cells 	pubdate_desc	2	True
35442617	Grid Cells 	pubdate_desc	2	False
35388840	Grid Cells 	pubdate_desc	2	False
35586491	Grid Cells 	pubdate_desc	2	False
35530119	Grid Cells 	pubdate_desc	2	False
32697942	Grid Cells 	relevance	1	False
32839445	Grid Cells 	relevance	1	False
26247860	Grid Cells 	relevance	1	False
31408264	Grid Cells 	relevance	1	False
25646382	Grid Cells 	relevance	1	False
18284371	Grid Cells 	relevance	1	False
34000560	Grid Cells 	relevance	1	False
28590682	Grid Cells 	relevance	1	
34125337	Grid Cells 	relevance	1	False
27023731	Grid Cells 	relevance	1	False
27094096	Grid Cells 	relevance	2	False
34861597	Grid Cells 	relevance	2	False
26969452	Grid Cells 	relevance	2	False
30216605	Grid Cells 	relevance	2	False
33870125	Grid Cells 	relevance	2	False
30911185	Grid Cells 	relevance	2	False
24917300	Grid Cells 	relevance	2	False
24183026	Grid Cells 	relevance	2	False
24366126	Grid Cells 	relevance	2	False
21867877	Grid Cells 	relevance	2	False
35353232	Guillain–Barré syndrome	pubdate_desc	1	True
35108152	Guillain–Barré syndrome	pubdate_desc	1	False
35490444	Guillain–Barré syndrome	pubdate_desc	1	True
35464749	Guillain–Barré syndrome	pubdate_desc	1	True
35427282	Guillain–Barré syndrome	pubdate_desc	1	True
35398609	Guillain–Barré syndrome	pubdate_desc	1	False
35397685	Guillain–Barré syndrome	pubdate_desc	1	False
